19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19968,19968,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19969,19969,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19971,19971,0,1
19976,19976,0,1
19976,19976,0,1
19976,19976,0,1
19976,19976,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19977,19977,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19978,19978,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19979,19979,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19981,19981,0,1
19984,19984,0,1
19985,19985,0,1
19985,19985,0,1
19985,19985,0,1
19985,19985,0,1
19988,19988,0,1
19988,19988,0,1
19988,19988,0,1
19989,19989,0,1
19989,19989,0,1
19989,19989,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19990,19990,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19992,19992,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19993,19993,0,1
19998,19998,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
19999,19999,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20006,20006,0,1
20011,20011,0,1
20011,20011,0,1
20011,20011,0,1
20011,20011,0,1
20011,20011,0,1
20011,20011,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20013,20013,0,1
20016,20016,0,1
20016,20016,0,1
20016,20016,0,1
20016,20016,0,1
20016,20016,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20018,20018,0,1
20024,20024,0,1
20024,20024,0,1
20024,20024,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20025,20025,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20027,20027,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20035,20035,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20037,20037,0,1
20040,20040,0,1
20040,20040,0,1
20040,20040,0,1
20040,20040,0,1
20040,20040,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20043,20043,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20045,20045,0,1
20046,20046,0,1
20046,20046,0,1
20047,20047,0,1
20047,20047,0,1
20047,20047,0,1
20047,20047,0,1
20050,20050,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20054,20054,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20056,20056,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20057,20057,0,1
20060,20060,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20061,20061,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20062,20062,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20063,20063,0,1
20073,20073,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20083,20083,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20094,20094,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20098,20098,0,1
20102,20102,0,1
20102,20102,0,1
20102,20102,0,1
20102,20102,0,1
